,country,year,cpi,dyn_gdp,dyn_gdp_china,dyn_GDP_US,interest_rate_US,oil_yoy,dyn_consum,diff_priv_credit_gdp,net_lending,public_debt,interest_on_debt,overvaluation,ca_balance,dyn_fix_cap_form,dyn_export_share,diff_unempl,dyn_prod_dol,VIX,GDP_per_cap,developed,crisis_next_year,crisis_next_period,crisis_first_year
Norway.Norway.1351,Norway,1997,2.580741144,5.284684789,9.230769231,4.487026493,6.3525,-9.696625193,-5.070388293,5.155627363,7.426,25.171,-5.756624687,-12.54560365,6.159,16.78955487,-3.1398217,-0.799,2.085970941,24.34,54.76894898,1,0,0,0
Norway.Norway.1352,Norway,1998,2.2556855,2.624396894,7.837613919,4.449910963,5.264167,-34.42148155,4.172095621,6.878624739,3.1,22.94,-5.780296425,-19.44438094,-0.309,14.74086392,-12.07773819,-0.848,-0.378616377,25.379999,55.87263975,1,0,0,0
Norway.Norway.1353,Norway,1999,2.333138905,2.013307556,7.667486171,4.685199608,5.636667,38.26861305,-8.864985865,-1.780163299,5.776,24.32,-6.949013158,-18.13233157,5.494,-3.699500681,6.221486859,-0.014,1.373995521,24.360001,56.60856513,1,0,0,0
Norway.Norway.1354,Norway,2000,3.08606791,3.205285075,8.491508492,4.092176449,6.029167,53.41485013,-22.05114841,-2.834776567,15.204,28.099,-6.505569593,-18.11940872,14.748,0.602673311,12.57370547,0.254,2.486582719,27.93,58.04506727,1,0,0,0
Norway.Norway.1355,Norway,2001,3.017377567,2.085328035,8.33991055,0.975981834,5.0175,-16.59167139,-1.097004869,31.94741523,13.336,26.701,-7.969738961,-20.34836008,15.821,2.239959839,2.99651547,0.12,1.881026798,23.780001,58.95639415,1,0,0,0
Norway.Norway.1356,Norway,2002,1.28814599,1.437708805,9.130645945,1.786127687,4.610833,0.776871746,6.665177207,6.296462812,9.031,33.493,-6.162481713,-13.14889672,12.327,-0.728003588,-3.837390902,0.343,0.850031114,28.74,59.48236596,1,0,0,0
Norway.Norway.1357,Norway,2003,2.475397426,0.919841888,10.03560303,2.806775956,4.015,12.64833022,-0.616932068,4.298333476,7.177,42.669,-4.326325904,-1.231836126,12.053,0.765986632,-1.062414383,0.605,2.445300063,17.959999,59.67844753,1,0,0,0
Norway.Norway.1358,Norway,2004,0.46539115,3.959038032,10.11122346,3.78574285,4.274167,29.28029934,-8.369680222,-1.503608,10.894,43.473,-4.405033009,6.856224502,12.38,14.27916961,-1.261625608,-0.023,3.398803823,13.39,61.67560078,1,0,0,0
Norway.Norway.1359,Norway,2005,1.522058824,2.624720535,11.39577594,3.345216063,4.29,37.81374126,-13.01159166,1.629917911,14.863,42.008,-4.530089507,17.81140861,16.232,15.81259235,8.442768059,0.145,2.322452118,12.25,62.86479647,1,0,0,0
Norway.Norway.1360,Norway,2006,2.332150359,2.395092468,12.71947902,2.666625826,4.791667,15.75027412,-11.78973988,-9.43709923,18.033,52.332,-4.098830543,24.8960499,16.149,14.62405736,-0.163748602,-1.183,-0.117841955,12.16,63.85411354,1,0,0,0
Norway.Norway.1361,Norway,2007,0.728997098,2.985054837,14.23138804,1.77857024,4.629167,8.044198843,-2.480952561,9.960006675,16.985,49.201,-5.79663015,37.16235428,12.232,19.3784688,-3.168456474,-0.92,-0.290107836,22.58,65.0832587,1,0,0,0
Norway.Norway.1362,Norway,2008,3.766160764,0.480792154,9.654289373,-0.291621459,3.666667,29.38395926,-14.14676438,12.48069277,18.458,47.264,-6.273273527,54.43262411,15.671,6.304624753,7.426271955,0.082,-2.333903043,39.580002,64.5861779,1,0,0,0
Norway.Norway.1363,Norway,2009,2.166847237,-1.691043611,9.399813171,-2.775529574,3.256667,-36.3623035,16.04037415,8.045362987,10.325,41.972,-5.639473935,30.30479724,10.627,-3.991997648,-11.40874377,0.562,-0.982675875,21.68,62.69828536,1,0,0,0
Norway.Norway.1364,Norway,2010,2.399257688,0.691663072,10.63614046,2.531920616,3.214167,26.82183584,-6.255363395,0.329616801,10.909,42.366,-4.911957702,41.92196333,10.915,-4.824012421,-5.610129735,0.427,0.737671488,17.940001,62.35041071,1,0,0,0
Norway.Norway.1365,Norway,2011,1.300970874,0.971934879,9.536443008,1.601454672,2.785833,35.66956255,-10.07154874,-2.60761796,13.192,28.882,-7.201717333,60.1004229,12.353,11.74085228,1.620212769,-0.304,-0.039312558,22.950001,62.14502615,1,0,0,0
Norway.Norway.1366,Norway,2012,0.709219858,2.721626792,7.85626211,2.224030854,1.8025,-1.662828606,-4.702660678,-2.358598653,13.544,30.202,-6.102244884,56.54490761,12.43,10.75508855,-0.850916912,-0.059,0.956199152,15.24,63.0034109,1,0,0,0
Norway.Norway.1367,Norway,2013,2.131709174,1.044389078,7.757635146,1.67733153,2.350833,-4.101196774,-1.244696737,1.563317784,10.539,30.474,-6.074030321,56.42553191,10.232,8.823900751,-3.741490096,0.282,0.196521911,14.32,62.89629006,1,0,0,0
Norway.Norway.1368,Norway,2014,2.025096285,1.975117446,7.297665959,2.370457671,2.540833,-10.3921701,1.67930107,4.132441102,8.548,28.351,-7.594088392,43.73975139,11.018,3.51479576,-7.300683201,0.027,0.948766603,17.76,63.41931478,1,0,0,0
Norway.Norway.1369,Norway,2015,2.17364832,1.970097786,6.900204817,2.861587025,2.135833,-47.11797688,9.113001086,9.299938149,5.921,33.133,-7.463857785,8.55430402,8.661,-1.07542233,-15.45777332,0.844,0.902485572,22.48,64.0284197,1,0,0,0
Norway.Norway.1370,Norway,2016,3.55,1.091465072,6.689349894,1.485279193,1.841667,-18.03424419,6.015464335,6.382208387,3.059,33.133,-6.905502067,1.654761905,4.975,1.224418779,-11.1676108,0.324,1.062472228,14.07,64.17903882,1,0,0,0
Pakistan.Pakistan.1397,Pakistan,1994,12.36819439,3.737415552,13.05215872,4.037643425,7.08,-9.128279658,-12.77931576,-0.54618413,-4.527,72.96,6.300712719,-74.30855201,-2.443,9.408149257,-8.897318419,0.11,0.173010381,14.09,3.28075556,0,0,0,0
Pakistan.Pakistan.1398,Pakistan,1995,12.34357852,4.96260915,10.94922737,2.718975789,6.58,4.617729855,-10.55197381,0.201097256,-4.865,65.228,6.044950021,-72.34431762,-2.728,13.29756897,1.14743333,0.53,5.18134715,13.39,3.357789692,0,0,0,0
Pakistan.Pakistan.1399,Pakistan,1996,10.37380859,4.846581284,9.928372463,3.795881229,6.438334,17.97661048,-7.142578538,0.486854246,-5.409,65.486,7.20153926,-74.60827515,-5.028,15.9131023,0.929944351,0,1.05090312,21.540001,3.433612204,0,0,0,0
Pakistan.Pakistan.1400,Pakistan,1997,11.37549289,1.014396014,9.230769231,4.487026493,6.3525,-9.696625193,-9.391469293,-0.047760296,-4.825,65.8,7.534954407,-75.32808622,-4.399,7.718009684,-9.313635156,0.75,-2.632434189,24.34,3.383841499,0,0,1,0
Pakistan.Pakistan.1401,Pakistan,1998,6.228004154,2.550234295,7.837613919,4.449910963,5.264167,-34.42148155,-10.4879398,0.467727793,-5.57,66.959,8.354366105,-76.26683439,-2.092,1.508344273,3.255612907,-0.23,-0.400534045,25.379999,3.387058785,0,1,0,0
Pakistan.Pakistan.1402,Pakistan,1999,4.142637181,3.660132744,7.667486171,4.685199608,5.636667,38.26861305,-0.791279769,0.360374701,-3.83,75.612,7.32555679,-77.59425243,-2.249,1.616502625,-9.019440667,0,0.23458445,24.360001,3.42929084,0,0,1,0
Pakistan.Pakistan.1403,Pakistan,2000,4.366664513,4.260088012,8.491508492,4.092176449,6.029167,53.41485013,-20.25885725,-3.138217095,-4.009,76.795,7.738785077,-79.16425376,-0.27,48.38148609,-7.416547269,1.93,1.705115346,27.93,3.494911632,0,1,0,0
Pakistan.Pakistan.1404,Pakistan,2001,3.148261446,1.982484032,8.33991055,0.975981834,5.0175,-16.59167139,-6.209825591,-0.560598056,-3.06,81.228,6.36233811,-80.95665992,0.417,8.546945226,9.967379497,0,0.06574622,23.780001,3.486718665,0,0,0,0
Pakistan.Pakistan.1405,Pakistan,2002,3.290344726,3.224429973,9.130645945,1.786127687,4.610833,0.776871746,-4.312397065,-0.101552528,-3.313,76.098,6.715025362,-80.05149763,3.635,3.192355818,-1.048629898,0.45,0.262812089,28.74,3.523190968,0,0,0,0
Pakistan.Pakistan.1406,Pakistan,2003,2.914134701,4.846320935,10.03560303,2.806775956,4.015,12.64833022,-5.437468476,2.923334336,-0.148,70.484,5.594177402,-78.85094766,4.538,8.239597985,8.875619381,0,1.146788991,17.959999,3.617676767,0,0,0,0
Pakistan.Pakistan.1407,Pakistan,2004,7.444624693,7.368571359,10.11122346,3.78574285,4.274167,29.28029934,-6.772986858,4.138838582,-1.617,63.234,5.104848657,-78.03901608,1.715,14.72150216,-9.12748745,-0.58,2.137998056,13.39,3.804983936,0,0,0,0
Pakistan.Pakistan.1408,Pakistan,2005,9.06332737,7.667304271,11.39577594,3.345216063,4.29,37.81374126,-3.090159846,-0.090562153,-2.814,58.921,5.09156328,-77.97342579,-1.295,34.33698646,-1.598690276,0,2.886140184,12.25,4.013427033,0,0,0,0
Pakistan.Pakistan.1409,Pakistan,2006,7.921084401,6.177542036,12.71947902,2.666625826,4.791667,15.75027412,-15.24259823,-1.795572412,-3.419,53.716,5.372700871,-76.61077194,-3.636,28.36682403,-2.035270197,-1.49,-0.55487053,12.16,4.174979611,0,0,1,0
Pakistan.Pakistan.1410,Pakistan,2007,7.598684411,4.832817277,14.23138804,1.77857024,4.629167,8.044198843,-6.475370479,0.993221473,-5.117,52.443,7.612074061,-75.9098493,-4.514,9.002676251,-10.67668046,-1,1.611903286,22.58,4.288331463,0,1,1,0
Pakistan.Pakistan.1411,Pakistan,2008,20.28612109,1.701405465,9.654289373,-0.291621459,3.666667,29.38395926,-7.15763369,0.890570377,-7.454,57.163,8.052411525,-77.6488573,-8.12,17.93535208,-8.111266132,0,-0.701647346,39.580002,4.273035123,0,1,1,0
Pakistan.Pakistan.1412,Pakistan,2009,13.64776506,2.831658519,9.399813171,-2.775529574,3.256667,-36.3623035,-19.82149133,-6.010993573,-5.048,58.473,8.263643049,-76.36847796,-5.516,12.40956393,22.82407363,0.26,-0.399385561,21.68,4.304469172,0,1,1,0
Pakistan.Pakistan.1413,Pakistan,2010,13.88113926,1.606691959,10.63614046,2.531920616,3.214167,26.82183584,-9.214654721,-1.309869047,-6.013,60.582,7.13083094,-75.41370853,-2.228,0.309031794,-3.483328586,0.09,-1.881554596,17.940001,4.283607312,0,1,0,0
Pakistan.Pakistan.1414,Pakistan,2011,11.91676947,2.74840255,9.536443008,1.601454672,2.785833,35.66956255,-14.91544062,-3.286583805,-6.73,58.903,6.485238443,-71.80328236,0.1,8.359444661,4.791177436,0.4,0.440113172,22.950001,4.309763713,0,0,1,0
Pakistan.Pakistan.1415,Pakistan,2012,9.68505341,3.50703342,7.85626211,2.224030854,1.8025,-1.662828606,-4.123360448,-1.189015874,-8.631,63.243,7.012633809,-72.9622071,-2.076,18.05394776,-8.155726995,0,1.283255086,15.24,4.367451996,0,1,1,0
Pakistan.Pakistan.1416,Pakistan,2013,7.689503655,4.396456633,7.757635146,1.67733153,2.350833,-4.101196774,-8.359004442,-0.467086958,-8.369,63.863,6.932026369,-73.66398711,-1.079,10.68563716,7.340105597,0.025,2.255871446,14.32,4.464090289,0,1,1,0
Pakistan.Pakistan.1417,Pakistan,2014,7.191671165,4.674707981,7.297665959,2.370457671,2.540833,-10.3921701,-6.670946503,-0.56781255,-4.852,63.472,7.184270229,-71.89913437,-1.281,9.721864564,-4.425035898,0.025,1.178603808,17.76,4.576227015,0,1,1,0
Pakistan.Pakistan.1418,Pakistan,2015,2.539515909,4.731147475,6.900204817,2.861587025,2.135833,-47.11797688,-5.43173949,-0.520538262,-5.254,63.324,7.502684606,-71.34357426,-1.001,18.0007937,7.664183737,-0.1,2.210274791,22.48,4.695699879,0,1,0,0
Pakistan.Pakistan.1419,Pakistan,2016,3.752595854,5.471628807,6.689349894,1.485279193,1.841667,-18.03424419,-0.235971371,1.127875972,-4.412,67.57,6.425928667,-71.83521172,-1.745,4.900247869,-9.154005786,0.058,1.431911163,14.07,4.854632259,0,0,0,0
Panama.Panama.1446,Panama,1994,1.268431901,2.850147171,13.05215872,4.037643425,7.08,-9.128279658,-6.957023997,4.85797249,-3.352,82.53,5.330182964,-52.3,0.194,8.772969749,-0.502564105,0.746,0.359237537,14.09,9.239129071,0,1,1,0
Panama.Panama.1447,Panama,1995,0.994206983,1.751678689,10.94922737,2.718975789,6.58,4.617729855,-5.090960511,6.594960736,-2.709,80.745,6.283980432,-53,-5.616,12.52734356,-12.71905677,0.011,-2.607933377,13.39,9.210367801,0,1,0,0
Panama.Panama.1448,Panama,1996,1.255716611,4.07970309,9.928372463,3.795881229,6.438334,17.97661048,-2.431225678,2.899151386,1.655,68.49,4.177252154,-49.3,-2.03,10.03994871,5.05082248,0.298,1.672667267,21.540001,9.392045481,0,0,0,0
Panama.Panama.1449,Panama,1997,1.324351221,6.460990304,9.230769231,4.487026493,6.3525,-9.696625193,-0.621864616,3.695763485,-0.791,63.392,4.428003534,-49.4,-4.746,7.60753873,12.93583009,-0.947,2.589450387,24.34,9.797071878,0,0,0,0
Panama.Panama.1450,Panama,1998,0.559081293,7.341501476,7.837613919,4.449910963,5.264167,-34.42148155,2.480473216,10.26797486,-2.641,61.227,4.161562709,-49.5,-8.777,20.78365234,-3.663454359,-1.771,4.782108442,25.379999,10.30549045,0,0,0,0
Panama.Panama.1451,Panama,1999,1.247182569,3.917206597,7.667486171,4.685199608,5.636667,38.26861305,-2.774167084,10.10968294,-0.973,58.079,4.607517347,-49.8,-9.553,4.714507778,-15.04239468,-2.067,-0.87845721,24.360001,10.49699443,0,0,0,0
Panama.Panama.1452,Panama,2000,1.498961116,2.715373497,8.491508492,4.092176449,6.029167,53.41485013,0.114342407,4.796868366,-0.573,56.434,5.571109615,-51.5,-5.466,-3.70037184,-0.369131768,3.994,1.772484941,27.93,10.57157031,0,0,0,0
Panama.Panama.1453,Panama,2001,0.307062436,0.574273068,8.33991055,0.975981834,5.0175,-16.59167139,7.12364898,6.305410645,-2.198,60.895,5.287790459,-52.1,-1.362,-27.12132858,4.989077138,0.5,-0.870807538,23.780001,10.42808837,0,0,0,0
Panama.Panama.1454,Panama,2002,1.005830904,2.229149521,9.130645945,1.786127687,4.610833,0.776871746,2.421351551,-17.11975255,-3.108,60.009,5.087570198,-52.1,-0.735,-7.212127164,-8.124803685,-0.537,-1.317685814,28.74,10.45885899,0,0,0,0
Panama.Panama.1455,Panama,2003,0.391666667,4.205495762,10.03560303,2.806775956,4.015,12.64833022,-7.845089542,-3.132652242,-4.444,59.477,5.893034282,-52.5,-3.918,32.58649612,-14.44704422,-0.447,0.737186174,17.959999,10.69524835,0,0,0,0
Panama.Panama.1456,Panama,2004,0.182618079,7.522080093,10.11122346,3.78574285,4.274167,29.28029934,2.672878328,-1.904238034,-4.623,61.904,5.603838201,-52.8,-6.682,6.510215104,-3.971061511,-1.293,2.892647566,13.39,11.2874284,0,0,0,0
Panama.Panama.1457,Panama,2005,3.181705195,7.191278852,11.39577594,3.345216063,4.29,37.81374126,-2.346040945,1.89912256,-2.474,62.482,5.904100381,-53.5,-6.499,10.64653294,7.064892408,-1.968,1.892109501,12.25,11.87781001,0,0,0,0
Panama.Panama.1458,Panama,2006,2.095880511,8.652465799,12.71947902,2.666625826,4.791667,15.75027412,-4.901027203,1.18855491,0.483,57.649,6.41641659,-53.9,-2.55,20.51282165,-1.392240028,-1.119,6.249176873,12.16,12.67176631,0,0,0,0
Panama.Panama.1459,Panama,2007,4.168633003,11.98398545,14.23138804,1.77857024,4.629167,8.044198843,-10.1864614,2.050652298,3.252,49.961,5.624387022,-53.8,-7.335,45.29012026,4.23085762,-2.29,5.943600868,22.58,13.93601771,0,0,0,0
Panama.Panama.1460,Panama,2008,8.758683177,8.611646134,9.654289373,-0.291621459,3.666667,29.38395926,-7.010914798,-1.017234567,0.396,42.563,6.049855508,-51.2,-10.769,29.05812974,7.576486719,-0.793,2.784602785,39.580002,14.86726842,0,0,0,0
Panama.Panama.1461,Panama,2009,2.409053041,1.598358809,9.399813171,-2.775529574,3.256667,-36.3623035,-6.847479601,-4.823714323,-0.899,41.287,5.360040691,-48.3,-0.798,-1.1932738,24.35129817,0.978,-0.78542971,21.68,14.83854881,0,0,0,0
Panama.Panama.1462,Panama,2010,3.491288726,5.767349873,10.63614046,2.531920616,3.214167,26.82183584,-0.14394856,6.123907001,-1.744,40.212,5.697304287,-47.5,-10.765,15.32729051,-9.865165017,-0.041,4.382744378,17.940001,15.41934162,0,0,0,0
Panama.Panama.1463,Panama,2011,5.875802437,11.80806624,9.536443008,1.601454672,2.785833,35.66956255,-12.02684037,-2.411205374,-1.881,37.278,5.013680991,-45.3,-13.157,33.49946152,10.12715971,-2.035,10.40888107,22.950001,16.93988317,0,0,0,0
Panama.Panama.1464,Panama,2012,5.698199592,9.229952302,7.85626211,2.224030854,1.8025,-1.662828606,-9.183057382,-0.526852197,-1.423,35.703,3.691566535,-42.8,-10.454,28.20779087,10.97514079,-0.431,4.609258337,15.24,18.18388507,0,0,0,0
Panama.Panama.1465,Panama,2013,4.027159916,6.624158955,7.757635146,1.67733153,2.350833,-4.101196774,-8.573126847,-14.36944568,-2.263,34.964,5.099530946,-40.7,-9.811,25.51794309,-6.551908892,0.048,2.536162923,14.32,19.05744695,0,0,0,0
Panama.Panama.1466,Panama,2014,2.637829357,6.053334058,7.297665959,2.370457671,2.540833,-10.3921701,-5.295606938,16.10130355,-3.255,37.081,4.433537391,-39.8,-13.688,13.64780545,-4.767211999,0.725,5.039677015,17.76,19.87183807,0,0,0,0
Panama.Panama.1467,Panama,2015,0.125526143,5.777393473,6.900204817,2.861587025,2.135833,-47.11797688,2.419370362,3.927349465,-2.339,38.771,4.335714838,-40.3,-7.305,6.70996382,9.887690255,0.229,2.664015905,22.48,20.67429973,0,0,0,0
Panama.Panama.1468,Panama,2016,0.746026597,4.882002835,6.689349894,1.485279193,1.841667,-18.03424419,-8.684510787,2.501025312,-2.188,38.831,4.068914012,-40.5,-5.71,3.905013193,-1.986594237,0.442,3.274808503,14.07,21.33493968,0,0,0,0
Philippines.Philippines.1494,Philippines,1993,6.716311041,2.116307179,13.86757602,2.745856719,5.873333,-14.71207294,-5.820365208,5.765605614,0.647,76.08,5.173501577,-65.96219066,-5.007,23.96183646,13.88669133,-0.525,-0.850059032,11.28,3.796882439,0,1,0,0
Philippines.Philippines.1495,Philippines,1994,10.38647343,4.387623341,13.05215872,4.037643425,7.08,-9.128279658,-12.63893446,2.679181906,-0.458,65.534,7.782219916,-62.3653811,-4.155,14.14833558,15.06812613,0.2,1.690878781,14.09,3.871354122,0,0,0,0
Philippines.Philippines.1496,Philippines,1995,6.83199611,4.678692219,10.94922737,2.718975789,6.58,4.617729855,-3.719574949,8.438554627,-0.017,62.718,6.932619025,-59.26806441,-2.411,5.762497532,4.86269029,0.05,1.803278689,13.39,3.959666668,0,0,0,0
Philippines.Philippines.1497,Philippines,1996,7.476103778,5.845873472,9.928372463,3.795881229,6.438334,17.97661048,-8.575784333,11.44797637,0.554,54.727,7.491731686,-57.75878182,-4.306,20.21469906,18.98731338,-1,3.243616287,21.540001,4.096675582,0,0,1,0
Philippines.Philippines.1498,Philippines,1997,5.590259397,5.185362276,9.230769231,4.487026493,6.3525,-9.696625193,-6.434867664,7.477638654,0.379,58.682,6.438090045,-60.75418517,-4.769,16.47780322,16.12598903,0.15,2.495543672,24.34,4.21364035,0,1,1,0
Philippines.Philippines.1499,Philippines,1998,9.234934323,-0.57672219,7.837613919,4.449910963,5.264167,-34.42148155,-18.18606426,-13.1357364,-1.35,51.058,7.87339888,-69.09499291,2.141,16.7496756,-18.9191821,1.375,-3.52173913,25.379999,4.097977627,0,1,1,0
Philippines.Philippines.1500,Philippines,1999,5.939049018,3.081926764,7.667486171,4.685199608,5.636667,38.26861305,-5.809019139,-4.804205741,-2.36,53.583,7.02648228,-66.05949076,-3.464,-2.782946529,12.68083469,-0.325,0.585849482,24.360001,4.133402758,0,1,0,0
Philippines.Philippines.1501,Philippines,2000,3.977125032,4.411212506,8.491508492,4.092176449,6.029167,53.41485013,-6.121390685,-1.748505988,-3.381,58.774,7.2532072,-68.96967228,-2.75,17.65784279,-0.71710984,1.45,1.836917563,27.93,4.224113086,0,0,0,0
Philippines.Philippines.1502,Philippines,2001,5.345501956,2.893992411,8.33991055,0.975981834,5.0175,-16.59167139,-3.376672837,0.760602104,-3.616,58.831,8.196359062,-72.24894176,-2.295,2.436192688,-13.03765678,-0.05,0.153981522,23.780001,4.255042819,0,0,0,0
Philippines.Philippines.1503,Philippines,2002,2.722772277,3.645898141,9.130645945,1.786127687,4.610833,0.776871746,-3.652523634,-2.645160829,-3.841,63.256,7.085493866,-71.86822358,-0.347,6.521522196,3.246153687,0.275,1.164067648,28.74,4.318737195,0,0,0,0
Philippines.Philippines.1504,Philippines,2003,2.289156627,4.970363731,10.03560303,2.806775956,4.015,12.64833022,-2.504869863,-1.743984803,-3.621,68.036,7.350520313,-72.90019064,0.34,8.978321732,-10.40982926,0,2.62700825,17.959999,4.441674976,0,0,0,0
Philippines.Philippines.1505,Philippines,2004,4.829210836,6.697636425,10.11122346,3.78574285,4.274167,29.28029934,-5.035998747,-0.899076212,-2.919,65.804,7.788280348,-73.08168731,1.778,10.69069365,-7.585800937,0.425,4.78104506,13.39,4.647011127,0,0,0,0
Philippines.Philippines.1506,Philippines,2005,6.516853933,4.777663462,11.39577594,3.345216063,4.29,37.81374126,-4.858704671,-3.167942265,-1.693,59.169,8.891480336,-71.92364172,1.931,8.480142941,-5.796530729,-0.475,1.958409045,12.25,4.77897122,0,0,0,0
Philippines.Philippines.1507,Philippines,2006,5.485232068,5.242953041,12.71947902,2.666625826,4.791667,15.75027412,-5.248072887,-0.379485497,-0.048,51.582,9.332712962,-69.31068252,5.697,11.68170468,3.844355068,-3.4,1.267326733,12.16,4.941598588,0,0,0,0
Philippines.Philippines.1508,Philippines,2007,2.9,6.616668505,14.23138804,1.77857024,4.629167,8.044198843,-4.453777131,0.170151111,-0.298,44.64,8.319892473,-65.73445012,5.404,8.691706503,-2.315680821,-0.625,0.351974971,22.58,5.18100341,0,0,0,0
Philippines.Philippines.1509,Philippines,2008,8.260447036,4.152757145,9.654289373,-0.291621459,3.666667,29.38395926,-5.927296823,0.200840408,0.017,44.167,7.684470306,-62.36741248,0.083,10.68446341,-12.56464126,0.075,1.890101325,39.580002,5.309442145,0,0,0,0
Philippines.Philippines.1510,Philippines,2009,4.219030521,1.148330408,9.399813171,-2.775529574,3.256667,-36.3623035,-2.259336018,0.097821321,-2.685,44.344,7.466624572,-64.31813933,5.014,0.522392757,4.717017633,0.075,-2.008032129,21.68,5.284865123,0,0,0,0
Philippines.Philippines.1511,Philippines,2010,3.789836348,7.63226759,10.63614046,2.531920616,3.214167,26.82183584,-8.064496666,0.415734582,-2.353,43.462,6.980810823,-61.16574947,3.597,21.07658041,7.410680205,-0.15,4.605776737,17.940001,5.596837288,0,0,0,0
Philippines.Philippines.1512,Philippines,2011,4.647302905,3.659751601,9.536443008,1.601454672,2.785833,35.66956255,-1.289004472,2.289786114,-0.318,41.412,6.242152033,-58.77924974,2.517,-1.54096414,-12.94046549,-0.3,0.298507463,22.950001,5.707204842,0,0,0,0
Philippines.Philippines.1513,Philippines,2012,3.172085646,6.683810237,7.85626211,2.224030854,1.8025,-1.662828606,-0.934546987,1.54606018,-0.304,40.61,6.473774932,-57.66869476,2.779,13.72076508,5.742624657,-0.05,5.022321429,15.24,5.988803903,0,0,0,0
